"id_municipio";"vl_ideb";"vl_proj"
5103601;4.7;5.5
5103700;4.4;4.7
5103809;4.8;4.0
5103858;4.3;5.7
5103908;;5.5
5103957;4.7;4.9
5104104;5.5;5.1
5104203;4.6;4.8
5104500;4.0;3.9
5104526;5.2;5.2
5104542;5.2;5.9
5104559;4.4;5.0
5104609;4.7;5.4
5104807;4.8;5.0
5104906;;4.5
5105002;5.1;4.8
5105101;5.1;5.0
5105150;4.6;5.1
5105176;;5.2
5105200;4.5;5.3
5105234;4.4;4.7
5105259;5.5;5.7
5105309;3.1;4.2
5105507;3.7;4.3
5105580;4.8;4.5
5105606;4.8;5.0
5105622;4.6;5.0
5105903;4.2;5.0
5106000;4.5;4.6
5106109;4.1;5.2
5106158;4.7;5.3
5106174;;4.7
5106182;4.6;4.7
5106190;;4.7
5106208;4.0;4.8
5106216;4.8;5.3
5106224;4.8;5.0
5106232;4.2;4.5
5106240;4.5;5.1
5106257;4.2;5.6
5106265;;5.0
5106273;5.1;4.5
5106281;4.9;4.8
5106299;4.9;4.6
5106307;4.6;4.6
5106315;;4.4
5106372;4.7;5.0
5106422;4.3;4.4
5106455;4.5;4.7
5106505;3.5;4.9
5106653;4.1;5.0
5106703;5.4;5.5
5106752;4.8;4.7
5106778;4.1;5.0
5106802;4.3;5.3
5106828;4.5;5.0
5106851;4.2;5.1
5107008;4.4;4.8
5107040;4.8;4.8
5107065;4.5;5.7
5107107;4.8;5.2
5107156;4.6;5.1
5107180;4.5;4.9
5107198;5.1;5.6
5107206;5.3;5.6
5107248;4.3;4.1
5107263;4.6;4.7
5107297;;4.6
5107305;4.7;4.9
5107354;3.4;4.8
5107404;4.2;4.5
5107602;4.7;4.8
5107701;4.1;4.3
5107743;5.3;4.6
5107750;4.9;4.2
5107768;5.1;4.5
5107776;3.6;4.4
5107792;4.1;5.1
5107800;4.0;4.4
5107859;4.1;4.4
5107875;5.1;5.0
5107883;3.9;4.7
5107909;4.7;5.1
5107925;4.4;5.2
5107941;4.7;4.5
5107958;5.0;5.1
5108006;;4.8
5108055;5.1;5.3
5108105;4.5;5.0
5108204;4.5;5.7
5108303;4.8;5.1
5108352;;4.9
5108402;4.3;4.5
5108501;4.7;4.9
5108600;4.5;5.1
5108808;4.8;4.6
5108857;5.0;4.9
5108907;5.0;4.7
5108956;5.2;4.9
5200050;4.8;4.8
5200100;4.9;5.0
5200134;5.4;5.1
5200159;;5.1
5200175;5.0;5.1
5200209;5.5;4.8
5200258;4.3;4.9
5200308;5.0;5.3
5200506;;5.4
5200555;5.0;5.1
5200605;4.0;5.5
5200803;5.4;4.7
5200829;5.4;4.9
5200852;5.8;5.0
5200902;5.0;5.0
5201108;5.5;5.2
5201207;4.9;
5201306;6.2;5.5
5201405;4.7;5.0
5201454;4.7;5.1
5201504;5.1;5.6
5201603;5.4;5.3
5201702;4.8;5.4
5201801;3.8;5.7
5202155;4.7;4.9
5202353;5.2;5.9
5202502;5.2;4.7
5202601;5.7;5.0
5202809;5.2;4.1
5203104;4.6;5.7
5203203;5.1;5.5
5203302;5.1;5.5
5203401;5.0;5.7
5203500;5.5;5.6
5203559;4.9;5.0
5203575;4.6;5.3
5203609;4.6;5.2
5203807;5.3;5.3
5203906;5.6;5.2
5203939;5.4;5.4
5203962;5.3;5.1
5204003;6.2;5.0
5204102;5.4;5.2
5204201;6.0;5.6
5204250;5.0;5.3
5204300;5.5;5.8
5204409;5.6;5.2
5204508;5.3;5.2
5204557;;5.2
5204607;5.0;4.7
5204656;5.1;5.4
5204706;5.4;5.6
5204805;4.7;5.4
5204854;4.4;5.4
5204904;5.1;4.8
5204953;5.0;4.7
5205000;5.6;5.8
5205059;5.5;4.9
5205109;5.2;5.3
5205208;4.8;5.5
5205307;3.8;4.9
5205406;5.8;6.0
5205455;4.5;5.3
5205471;5.8;5.4
5205497;4.9;5.0
5205513;5.4;5.0
5205521;3.9;5.4
5205703;5.6;5.3
5205802;4.7;5.6
5205901;5.1;5.1
5206206;4.8;5.1
5206305;4.8;5.7
5206404;5.3;4.7
5206503;4.8;4.6
5206602;5.6;5.1
5206701;5.1;5.7
5206800;5.3;5.8
5206909;4.1;5.2
5207105;6.1;5.9
5207253;6.2;5.3
5207352;4.8;5.0
5207402;5.5;5.6
5207501;5.5;5.2
5207535;4.7;5.2
5207600;6.1;4.8
5207808;5.0;5.7
5207907;4.4;5.1
5208004;4.8;5.2
5208103;5.6;5.4
5208152;5.4;5.4
5208301;4.6;4.7
5208400;5.5;5.4
5208509;5.4;5.9
5208608;5.8;5.7
5208707;5.4;5.0
5208806;5.0;4.7
5208905;5.4;5.4
5209101;5.1;5.0
5209150;5.2;5.5
5209200;5.3;4.9
5209291;5.4;4.8
5209408;4.4;4.9
5209457;4.9;4.8
5209606;5.0;5.4
5209705;4.3;4.6
5209804;5.3;5.4
5209903;5.1;4.9
5209937;5.5;5.3
5209952;5.2;5.3
5210000;5.7;6.0
5210109;5.3;4.8
5210158;4.7;5.9
5210208;6.0;5.5
5210307;4.3;4.8
5210406;5.3;5.7
5210562;5.8;5.2
5210604;6.3;5.4
5210802;4.6;5.0
5210901;5.3;5.3
5211008;4.7;5.2
5211206;5.8;5.5
5211305;4.5;5.5
5211404;5.1;5.5
5211503;5.7;5.4
5211602;5.4;5.6
5211701;4.9;5.6
5211800;5.6;5.1
5211909;5.4;5.5
5212006;6.1;5.8
5212055;5.8;5.0
5212105;5.6;4.8
5212204;5.8;5.0
5212253;5.5;5.0
5212303;4.9;5.1
5212501;5.2;4.8
5212600;5.2;5.1
5212709;5.3;5.6
5212808;4.8;5.3
5212907;5.7;6.0
5212956;4.6;4.7
5213004;5.1;5.3
5213053;5.1;5.4
5213087;5.3;5.1
5213103;5.6;5.1
5213400;6.2;6.1
5213509;4.8;4.7
5213707;5.7;5.3
5213756;4.8;5.4
5213772;5.2;5.3
5213806;5.5;4.7
5213855;5.0;5.5
5213905;6.1;5.8
5214002;4.6;5.0
5214051;5.2;5.1
5214101;5.3;5.3
5214408;4.6;5.7
5214507;5.3;5.4
5214606;5.4;5.3
5214705;5.6;5.1
5214804;5.1;5.0
5214838;4.8;4.4
5214861;5.1;5.9
5214879;4.6;5.8
5214903;4.8;4.8
5215009;5.2;5.3
5215207;4.9;5.3
5215231;4.6;4.9
5215256;5.0;5.0
5215306;5.7;5.7
5215405;5.0;5.8
5215504;5.3;5.3
5215603;4.6;4.7
5215652;5.6;5.0
5215702;5.1;5.2
5215801;4.9;5.5
5215900;5.0;5.3
5216007;5.3;4.6
5216304;5.8;5.4
5216403;5.4;5.3
5216452;5.5;4.8
5216809;;5.3
5216908;;5.1
5217104;5.3;5.4
5217203;4.9;5.4
5217302;5.2;5.4
5217401;5.4;5.0
5217609;4.6;4.7
5217708;5.8;5.6
5218003;5.0;5.2
5218052;5.4;4.7
5218102;5.2;4.9
5218300;5.7;5.4
5218391;5.3;5.5
5218508;5.7;5.5
5218607;5.4;5.5
5218706;5.5;5.2
5218789;5.3;5.0
5218805;5.8;5.5
5218904;6.0;5.6
5219001;5.6;4.9
5219100;5.6;4.9
5219209;5.1;5.4
5219258;4.9;5.3
5219308;5.3;5.0
5219357;5.0;5.5
5219407;;5.0
5219456;5.8;5.0
5219506;4.8;5.4
5219605;5.2;5.0
5219704;5.4;4.7
5219712;5.3;5.2
5219738;5.2;5.3
5219753;4.1;5.1
5219803;5.2;4.9
5219902;5.1;5.4
5220009;5.0;5.1
5220058;4.8;5.6
5220108;5.3;4.7
5220157;4.3;4.9
5220207;5.2;5.0
5220264;5.3;6.0
5220280;5.8;5.7
5220405;5.2;5.9
5220454;4.6;4.9
5220504;5.0;5.4
5220603;5.3;5.4
5220686;5.2;5.2
5220702;4.5;5.0
5221007;5.8;5.6
5221080;4.6;4.5
5221197;4.6;4.9
5221304;6.0;5.4
5221403;5.4;4.9
5221452;;5.1
5221502;6.3;5.4
5221551;4.7;4.9
5221577;4.3;5.5
5221601;5.3;5.4
5221700;5.4;5.6
5221809;4.7;5.9
5221858;4.6;5.4
5221908;4.6;5.2
5222005;5.9;5.4
5222054;5.9;5.3
5222203;4.6;5.6
5222302;5.5;5.3
5300108;4.6;5.0
1100015;5.2;5.3
1100023;5.1;5.2
1100031;4.6;5.5
1100049;5.3;5.3
1100056;5.3;5.4
1100064;5.1;5.7
1100072;4.9;5.1
1100080;4.5;4.8
1100098;5.4;5.4
1100106;4.5;5.1
1100114;5.1;4.6
1100122;4.9;5.1
1100130;4.5;4.7
1100148;6.1;5.3
1100155;5.1;4.6
1100189;4.9;5.1
1100205;4.4;4.9
1100254;5.4;5.3
1100262;4.2;5.2
1100288;5.3;4.9
1100296;5.3;5.2
1100304;4.9;5.3
1100320;4.6;5.4
1100338;4.5;4.7
1100346;4.7;5.2
1100379;4.5;5.2
1100403;4.4;4.8
1100452;5.0;4.8
1100502;5.1;4.8
1100601;4.4;5.2
1100700;4.4;4.5
1100809;3.8;4.7
1100908;4.6;5.5
1100924;;5.3
1100940;4.1;4.6
1101005;4.8;4.6
1101104;3.9;4.4
1101203;5.4;5.4
1101302;4.9;4.9
1101401;4.4;5.2
1101435;4.3;4.6
1101450;5.1;5.2
1101468;4.4;5.0
1101476;5.3;5.1
1101484;4.5;4.8
1101492;5.4;4.7
1101500;5.2;4.8
1101559;5.0;5.1
1101609;5.3;4.9
1101708;4.4;4.6
1101757;4.6;4.8
1101807;4.9;5.2
1200013;;5.2
1200054;4.6;4.9
1200104;6.1;4.9
1200138;3.6;4.9
1200179;4.4;5.2
1200203;5.0;5.4
1200252;5.0;4.8
1200302;5.2;5.3
1200328;4.4;4.6
1200336;4.5;4.8
1200344;4.8;4.7
1200351;3.9;4.3
1200385;4.7;5.2
1200393;4.1;4.5
1200401;4.8;5.3
1200427;4.7;4.8
1200435;4.0;4.6
1200450;4.8;5.5
1200500;4.8;4.6
1200609;4.7;5.0
1200708;4.5;5.2
1200807;;5.2
1300029;3.4;4.4
1300060;4.1;4.7
1300086;4.5;5.2
1300102;4.7;4.4
1300144;4.7;5.1
1300201;;4.1
1300300;3.8;4.5
1300409;4.2;4.9
1300508;3.8;4.8
1300607;3.9;4.3
1300631;3.6;4.2
1300680;3.9;4.4
1300706;4.7;4.9
1300805;3.8;4.3
1300839;4.1;4.7
1300904;3.8;5.0
1301001;4.2;4.2
1301100;4.0;4.7
1301159;4.1;4.9
1301209;3.8;4.3
1301308;3.9;4.7
1301407;3.5;4.3
1301506;3.6;4.3
1301605;3.0;4.6
1301654;3.6;4.6
1301704;4.0;4.5
1301803;3.3;4.1
1301852;4.4;4.3
1301902;4.8;4.6
1301951;2.8;4.1
1302009;4.8;4.6
1302108;3.4;4.2
1302207;3.6;4.3
1302306;3.6;4.6
1302405;3.9;4.5
1302504;4.9;4.8
1302553;3.7;4.6
1302603;4.8;4.5
1302702;4.4;4.8
1302801;3.4;4.3
1302900;4.2;4.5
1303007;4.4;4.8
1303106;4.3;4.8
1303205;4.7;4.6
1303304;3.9;4.3
1303403;4.7;5.1
1303502;3.4;4.4
1303536;4.4;4.7
1303569;4.5;4.5
1303601;4.0;4.8
1303700;3.4;4.3
1303809;3.7;5.2
1303908;4.3;4.7
1303957;4.2;4.0
1304005;4.3;4.9
1304062;4.1;4.4
1304104;4.0;4.1
1304203;4.2;4.6
1304237;3.7;4.3
1304260;4.3;4.5
1304302;4.3;4.8
1304401;4.1;4.2
1400027;3.9;5.4
1400050;3.8;4.9
1400100;4.3;5.4
1400159;4.1;5.3
1400175;;5.1
1400209;3.8;5.1
1400233;;4.9
1400282;3.3;4.2
1400308;4.1;5.0
1400407;3.1;5.0
1400456;;5.0
1400472;3.9;4.9
1400506;3.8;4.9
1400605;3.6;5.1
1400704;;4.5
1500107;3.6;5.0
1500131;3.9;4.2
1500206;3.3;4.9
1500305;3.1;4.9
1500347;3.9;4.2
1500404;3.7;4.9
1500503;3.2;5.2
1500602;4.8;5.4
1500701;3.3;5.1
1500800;4.3;5.1
1500859;3.8;4.4
1500909;;4.3
1500958;4.3;5.2
1501006;3.7;5.6
1501105;4.0;4.9
1501204;;5.1
1501253;3.8;5.3
1501303;3.6;4.9
1501402;4.1;4.9
1501451;4.8;4.8
1501501;4.7;5.0
1501576;3.9;4.9
1501600;2.5;4.4
1501709;3.6;5.1
1501725;4.9;5.2
1501758;;4.8
1501782;3.5;4.7
1501808;3.7;4.9
1501907;3.8;4.5
1501956;2.9;4.4
1502004;3.4;4.2
1502103;3.3;4.8
1502152;4.2;4.9
1502202;3.5;5.0
1502301;3.4;4.8
1502400;3.7;4.9
1502509;3.5;4.5
1502608;3.6;4.6
1502707;3.8;4.7
1502756;3.3;4.5
1502764;;5.2
1502772;4.4;4.9
1502806;2.6;4.8
1502855;3.9;4.7
1502905;3.7;4.6
1502939;4.5;4.5
1502954;3.8;4.9
1503002;3.5;4.8
1503044;3.7;4.7
1503077;4.1;4.6
1503093;3.4;4.5
1503101;3.0;4.9
1503200;3.2;4.7
1503309;3.7;4.8
1503408;3.4;4.8
1503457;4.3;4.6
1503507;3.1;5.2
1503606;4.2;4.9
1503705;3.6;4.2
1503754;3.3;4.6
1503804;3.3;4.8
1503903;4.5;5.1
1504000;3.9;5.2
1504059;3.8;5.1
1504109;3.8;4.5
1504208;4.3;4.9
1504307;3.8;5.2
1504406;3.7;4.6
1504422;3.9;5.1
1504455;3.6;5.5
1504505;3.5;4.4
1504604;3.9;4.5
1504703;3.3;4.8
1504752;4.2;4.3
1504802;4.0;5.1
1504901;3.9;5.1
1504950;3.4;4.8
1504976;3.7;4.3
1505007;3.8;5.1
1505031;4.5;5.2
1505064;3.4;4.9
1505106;3.8;5.4
1505205;3.3;4.3
1505304;4.7;5.3
1505403;3.7;5.1
1505437;3.9;5.2
1505486;3.4;4.9
1505494;4.2;4.7
1505502;4.4;4.6
1505536;4.5;5.1
1505551;;4.6
1505601;3.6;5.3
1505635;3.5;4.5
1505650;3.7;4.8
1505700;3.9;5.0
1505809;3.3;4.5
1505908;3.2;4.6
1506005;3.7;5.1
1506104;3.2;4.5
1506112;3.4;4.7
1506138;4.0;4.6
1506161;4.3;4.9
1506187;4.2;4.6
1506195;4.4;5.0
1506203;3.7;4.9
1506302;4.0;4.9
1506351;3.9;4.7
1506401;3.2;3.9
1506500;3.8;4.9
1506559;3.7;4.9
1506583;3.2;4.2
1506609;3.2;5.3
1506708;2.3;4.9
1506807;4.6;5.4
1506906;4.9;5.2
1507003;3.7;5.1
1507102;3.2;5.0
1507151;3.3;4.8
1507201;3.4;4.9
1507300;2.9;5.0
1507409;3.4;5.4
1507458;4.2;4.3
1507466;;4.2
1507474;3.8;4.8
1507508;3.6;4.7
1507607;3.8;5.2
1507706;4.2;4.4
1507755;;4.2
1507805;4.4;5.0
1507904;3.4;4.5
1507953;3.5;4.5
1507961;3.5;4.7
1507979;4.6;4.7
1508001;3.9;4.9
1508035;3.5;5.2
1508050;4.1;4.5
1508084;3.8;4.6
1508100;4.0;4.7
1508126;4.9;4.8
1508159;3.9;4.2
1508209;3.9;5.0
1508308;3.6;4.7
1508357;5.2;5.1
1508407;4.1;4.9
1600055;;5.4
1600105;3.4;4.6
1600154;3.5;5.4
1600204;3.2;4.8
1600212;;5.1
1600238;3.1;4.8
1600253;3.0;4.2
1600279;3.6;5.3
1600303;3.8;5.3
1600402;3.1;4.8
1600501;3.7;5.4
1600535;3.7;4.8
1600550;2.8;5.0
1600600;4.0;5.4
1600709;3.6;4.9
1600808;3.6;5.2
1700251;4.6;4.7
1700301;3.7;5.2
1700350;5.4;5.4
1700400;4.1;5.0
1700707;4.8;5.7
1701002;4.5;5.3
1701051;4.2;5.2
1701101;4.3;5.3
1701309;4.0;5.2
1701903;4.2;5.0
1702000;5.6;5.7
1702109;4.6;5.3
1702158;4.5;5.4
1702208;4.8;5.0
1702307;;5.6
1702406;4.6;5.6
1702554;4.3;5.3
1702703;4.2;4.8
1702901;3.6;5.0
1703008;4.1;5.1
1703057;4.3;5.1
1703073;;5.1
1703107;4.5;5.3
1703206;3.9;5.2
1703305;4.3;4.5
1703602;;5.4
1703701;4.8;5.5
1703800;4.4;4.8
1703826;3.7;5.2
1703842;3.5;4.8
1703867;4.7;4.9
1703883;4.1;4.9
1703891;3.9;4.7
1703909;;5.5
1704105;3.1;4.5
1704600;4.2;4.9
1705102;;4.8
1705508;4.7;5.4
1705557;5.0;5.8
1705607;;5.2
1706001;3.8;4.9
1706100;4.8;5.5
1706258;4.3;5.0
1706506;4.9;5.0
1707009;4.0;5.4
1707108;4.6;5.4
1707207;;5.4
1707306;4.2;5.2
1707405;3.9;4.7
1707553;;5.2
1707652;4.1;5.6
1707702;4.1;5.3
1708205;4.3;5.2
1708254;4.5;5.0
1708304;3.9;4.9
1709005;3.9;4.8
1709302;4.0;5.5
1709500;5.4;5.6
1709807;3.9;4.7
1710508;4.6;6.0
1710706;4.0;4.9
1710904;4.2;5.4
1711100;4.2;5.3
1711506;4.7;4.7
1711803;;4.5
1711902;3.6;5.5
1711951;4.1;5.3
1712009;4.8;4.9
1712157;4.9;5.6
1712405;3.6;5.4
1715259;;4.6
1712454;4.9;5.7
1712504;3.7;4.9
1712702;;4.7
1712801;4.0;4.7
1713205;4.3;5.3
1713304;4.3;4.9
1713601;4.2;5.5
1713700;4.5;4.9
1713809;4.4;5.5
1713957;4.0;5.2
1714203;4.7;5.1
1714302;4.5;5.1
1714880;4.1;4.9
1715002;4.6;5.6
1715101;3.7;4.7
1715150;5.2;5.4
1715507;;5.0
1715705;3.7;4.8
1715754;5.4;5.1
1716109;5.0;5.5
1716208;;4.8
1716307;4.2;5.4
1716505;4.8;4.8
1716604;;5.5
1716653;4.5;5.5
1716703;4.8;5.5
1717008;4.3;5.5
1717206;;4.9
1717503;4.8;5.2
1717800;2.8;4.8
1717909;;5.5
1718006;;5.2
1718204;4.6;5.7
1718303;3.4;4.9
1718402;3.9;5.6
1718451;4.5;4.8
1718501;3.9;5.2
1718550;3.6;4.9
1718659;4.2;4.3
1718709;4.0;4.4
1718758;4.3;5.1
1718808;4.6;4.9
1718840;4.1;5.3
1718865;4.5;5.1
1718881;;5.5
1718899;5.0;5.0
1718907;4.5;5.0
1719004;4.7;5.5
1720002;3.3;5.3
1720101;;5.0
1720150;3.5;4.9
1720655;4.1;5.0
1720200;3.5;5.4
1720259;4.2;4.7
1720309;4.3;5.4
1720499;5.0;5.4
1720804;3.9;4.7
1720853;4.8;5.3
1720903;3.5;4.7
1720937;3.2;4.8
1720978;4.2;5.7
1721000;5.4;5.3
1721109;3.3;4.9
1721208;4.2;5.5
1721257;;5.6
1721307;;5.4
1722081;4.8;5.3
1722107;4.4;5.1
2100055;4.0;4.9
2100105;3.2;4.3
2100154;3.5;4.9
2100204;;4.6
2100303;3.2;4.4
2100402;;5.3
2100436;3.4;4.4
2100477;5.1;5.6
2100501;4.8;4.4
2100550;4.2;4.1
2100600;3.4;4.6
2100709;3.5;4.3
2100808;3.3;4.1
2100832;3.8;4.8
2100873;3.8;4.5
2100907;3.5;4.9
2100956;3.2;5.3
2101004;5.1;5.1
2101103;4.3;4.4
2101202;4.6;4.7
2101251;4.2;4.8
2101301;4.0;4.5
2101350;3.2;4.7
2101400;4.2;5.1
2101509;4.8;5.1
2101608;4.1;5.2
2101707;3.8;4.9
2101731;3.4;4.4
2101772;;4.8
2101806;5.1;4.5
2101905;3.9;4.8
2101939;3.7;4.5
2101970;3.6;5.0
2102002;3.9;4.5
2102036;3.7;4.8
2102077;3.9;5.0
2102101;3.5;4.2
2102150;3.1;4.7
2102200;3.5;4.3
2102309;4.4;5.2
2102325;3.9;4.8
2102358;3.7;4.6
2102374;4.1;4.1
2102408;3.0;4.6
2102507;3.9;4.4
2102556;5.0;4.4
2102606;4.2;5.2
2102705;3.0;4.2
2102754;4.4;4.3
2102804;4.2;4.9
2102903;4.7;4.8
2103000;4.1;4.5
2103109;5.0;4.3
2103125;3.5;4.5
2103158;3.3;4.5
2103174;3.2;5.0
2103208;3.7;4.9
2103257;3.8;4.8
2103307;3.9;4.6
2103406;3.4;4.3
2103505;3.6;4.7
2103554;3.0;4.1
2103604;3.7;4.3
2103703;3.6;4.5
2103752;3.8;4.7
